pitcher,hand,pitch_type,release_speed,release_spin_rate,spin_axis,Mx,Mz,theta
475115,R,SL,84.60232108317214,2663.0105042016808,90.77852998065764,5.313331199895389,-1.850048590075414,82.62710084033614
453286,R,SL,85.20585106382978,2387.1398058252425,111.15957446808511,3.344655391610301,-0.5021404905729807,84.48155339805825
607968,R,SL,85.00400000000002,1076.0,213.92,-0.5048143412469589,-1.1864556549262286,79.75
656257,R,SL,79.95833333333333,2739.3229166666665,77.72916666666667,16.339392687953268,-5.9120669716329175,62.854166666666664
571670,R,SL,86.89712230215828,2141.154676258993,160.1474820143885,2.0942885761652796,4.069952790354359,82.09712230215827
543506,R,SL,85.01195652173911,2704.2716981132075,54.1268115942029,5.7508453085019156,-7.855401267697347,75.41509433962264
518774,R,SL,88.51980198019803,2392.181818181818,162.3151815181518,1.6198579588367514,4.992401119896657,81.49586776859505
592130,R,SL,82.05308641975309,2403.8625,142.41975308641975,3.9736899136986916,3.467033898104542,81.7875
572888,R,SL,81.14490566037735,2591.1825095057034,97.3433962264151,16.72104297430088,0.1624232189914516,62.541984732824424
641729,R,SL,85.40756972111555,2415.384297520661,117.44223107569721,6.677689754847336,1.4398366588594627,79.28099173553719
640464,R,SL,86.97719298245616,2459.3518518518517,141.50877192982455,4.648508675148216,4.80416204042815,79.07407407407408
621142,R,SL,82.06315789473682,1801.1973684210527,172.9078947368421,-0.34991179901624464,-3.2005164178395837,82.63157894736842
570240,R,SL,81.9378818737271,2627.860369609856,92.68228105906314,6.7323177386050554,-2.4746798019339398,80.05133470225873
595191,R,SL,85.03,2420.8,182.6,-0.2869382865551696,7.74712854119263,77.9
621107,R,SL,85.92578740157481,2268.598778004073,122.83267716535433,4.610299758201779,1.7006512582920492,81.57433808553971
596043,R,SL,82.77695035460994,2253.217777777778,68.95035460992908,5.310487657864952,-3.9897226851443532,79.18222222222222
517414,R,SL,84.46666666666667,1981.3333333333333,171.33333333333334,-0.6281001318760746,8.235317571189844,69.33333333333333
641656,R,SL,88.89310344827585,1618.6206896551723,173.0,0.35451385392696977,3.6247058586387038,81.06896551724138
606149,R,SL,85.22769230769231,2119.846153846154,123.72307692307692,1.55956540570369,-2.9224052020866185,82.4
641438,R,SL,86.85238095238095,2217.6548672566373,119.1038961038961,3.241180325706322,0.7317338332132964,83.65044247787611
606983,R,SL,91.52380952380952,2422.7023809523807,166.5,1.6295278326251488,6.042282071499142,79.60714285714286
458006,R,SL,85.09871794871796,2335.1052631578946,135.80769230769232,3.7883920413115866,2.8169649158936747,80.67763157894737
595897,R,SL,85.65,2471.1,142.6,2.476321396180845,2.2365647786943157,85.2
543475,R,SL,89.01136363636364,2222.2045454545455,150.25757575757575,3.1338248213071385,4.363360171530621,80.04545454545455
602083,R,SL,86.7,2437.4285714285716,175.0,0.794116321669217,5.993791878295625,80.85714285714286
641745,R,SL,85.6181506849315,2469.7865168539324,66.09931506849315,6.294330971199579,-5.076528610377728,77.74157303370787
461325,R,SL,83.10927835051547,1942.2236842105262,120.50515463917526,4.692116088676593,1.1689171394266558,78.42105263157895
112526,R,SL,80.47134146341463,2388.4451612903226,110.96341463414635,4.46943570987353,-0.012065604439154541,83.07741935483871
656798,R,SL,81.07083333333333,2319.0434782608695,71.41666666666667,4.670341020443872,-4.013301527528486,80.43478260869566
